x, y
0, 2.2346113151268128
0.0029317459816711284, 108.93854405294714
0.003800411120215586, 210.0557609647594
0.005211990831266753, 294.9720223996285
0.006189242529380004, 351.9553142035782
0.01226990761185985, 408.93855912298034
0.026059972381671025, 469.2737444573464
0.047559464176819444, 518.4357091201613
0.06764735803557942, 555.8659174940129
0.089255427277628, 593.8547552543722
0.113252327928841, 620.1117195143986
0.139312300310512, 631.8435695724576
